"index";"Nom de l'opérateur";"Millésime des données";"Code de l'IRIS - Code de la zone";"Code de l'IRIS - Libellé de la zone";"Énergie concernée";"Code du grand secteur";"Consommation (en MWh)";"Nombre de points de livraison"
"7318C";"Réseau d'Ugine";"2021";"733030101";"Vieux Ugine";"C";"R";"4607.392";"11"
"7318C";"Réseau d'Ugine";"2021";"733030101";"Vieux Ugine";"C";"T";"5646.131";"11"
"7318C";"Réseau d'Ugine";"2021";"733030102";"Ugine Récent et Usine";"C";"I";"181.108";"2"
"7318C";"Réseau d'Ugine";"2021";"733030102";"Ugine Récent et Usine";"C";"R";"2550.671";"8"
"7318C";"Réseau d'Ugine";"2021";"733030102";"Ugine Récent et Usine";"C";"T";"1469.772";"7"
"7319C";"Réseau d'Albertville";"2021";"730110102";"Centre Ville";"C";"X";"9034.41";"28"
"7319C";"Réseau d'Albertville";"2021";"730110103";"Saint-Sigismond";"C";"X";"4091.71";"5"
"7319C";"Réseau d'Albertville";"2021";"730110104";"Jean Jaurès-Jean Moulin-Ripaille";"C";"X";"1511.07";"7"
"7319C";"Réseau d'Albertville";"2021";"730110105";"Val des Roses";"C";"X";"5963.17";"11"
"7319C";"Réseau d'Albertville";"2021";"730110106";"Plaine d'Albertville";"C";"X";"5415.73";"10"
"7320C";"Réseau de Barby";"2021";"730300000";"Barby (commune non irisée)";"C";"R";"5799";"23"
"7320C";"Réseau de Barby";"2021";"730300000";"Barby (commune non irisée)";"C";"T";"749";"4"
"7320C";"Réseau de Barby";"2021";"732130101";"Nord-Est";"C";"T";"1567";"2"
"7320C";"Réseau de Barby";"2021";"732220102";"Nord";"C";"T";"901";"2"
"7402C";"Quartier de Champ Fleury";"2021";"740101401";"Le Cep";"C";"nd";"nd";"nd"
"7402C";"Quartier de Champ Fleury";"2021";"740101402";"Champ Fleuri";"C";"nd";"nd";"nd"
"7402C";"Quartier de Champ Fleury";"2021";"740101403";"Bois Gentil-Longiret";"C";"nd";"nd";"nd"
"7402C";"Quartier de Champ Fleury";"2021";"740101502";"Bressis-Neigeos";"C";"nd";"nd";"nd"
"7402C";"Quartier de Champ Fleury";"2021";"740101503";"Vieugy-Balmont";"C";"nd";"nd";"nd"
"7402C";"Quartier de Champ Fleury";"2021";"740101504";"Croix Rouge-Césière";"C";"nd";"nd";"nd"
"7403C";"BOIS ÉNERGIES ANNEMASSE";"2021";"740120202";"Centre-Gare";"C";"R";"15518";"49"
"7403C";"BOIS ÉNERGIES ANNEMASSE";"2021";"740120202";"Centre-Gare";"C";"T";"1959";"9"
"7407C";"Quartier de la Rénovation";"2021";"742810101";"Centre Ville Est";"C";"nd";"nd";"nd"
"7408C";"Quartier Les Ewues";"2021";"740810102";"La Serdagne Est";"C";"R";"371.7";"6"
"7408C";"Quartier Les Ewues";"2021";"740810102";"La Serdagne Est";"C";"T";"263";"4"
"7408C";"Quartier Les Ewues";"2021";"740810201";"Les Ewues";"C";"R";"16244.005";"87"
"7408C";"Quartier Les Ewues";"2021";"740810201";"Les Ewues";"C";"T";"1280.326";"9"
"7408C";"Quartier Les Ewues";"2021";"740810401";"Centre Ville";"C";"R";"0";"2"
"7408C";"Quartier Les Ewues";"2021";"740810401";"Centre Ville";"C";"T";"0";"5"
"7408C";"Quartier Les Ewues";"2021";"740810501";"Messy";"C";"R";"0";"4"
"7408C";"Quartier Les Ewues";"2021";"742640101";"Nord";"C";"R";"0";"2"
"7410C";"Quartier La Cudray";"2021";"741230101";"Périphérie";"C";"R";"1228.445";"3"
"7410C";"Quartier La Cudray";"2021";"741230101";"Périphérie";"C";"T";"287.153";"2"
"7410C";"Quartier La Cudray";"2021";"741230102";"Centre";"C";"I";"2721.77";"1"
"7410C";"Quartier La Cudray";"2021";"741230102";"Centre";"C";"R";"10423.856";"13"
"7410C";"Quartier La Cudray";"2021";"741230102";"Centre";"C";"T";"3064.485";"10"
"7411C";"Quartier du Crozets";"2021";"742640101";"Nord";"C";"nd";"nd";"nd"
"7412C";"Réseau d'Avoriaz";"2021";"741910000";"Morzine (commune non irisée)";"C";"X";"4377";"13"
"7416C";"Reseau de Chaleur de Viry";"2021";"743090000";"Viry (commune non irisée)";"C";"R";"4512";"17"
"7416C";"Reseau de Chaleur de Viry";"2021";"743090000";"Viry (commune non irisée)";"C";"T";"603";"3"
"7421C";"Annecy Bio-Chaleur";"2021";"740100402";"Salomons";"C";"X";"1501";"2"
"7421C";"Annecy Bio-Chaleur";"2021";"740100601";"Novel-Annapurna";"C";"X";"14218";"20"
"7421C";"Annecy Bio-Chaleur";"2021";"740100602";"Novel-Louis Armand";"C";"X";"9142";"16"
"7421C";"Annecy Bio-Chaleur";"2021";"740100603";"Les Fins";"C";"X";"6337";"7"
"7421C";"Annecy Bio-Chaleur";"2021";"740100604";"Novel-Teppes";"C";"X";"17406";"20"
"7421C";"Annecy Bio-Chaleur";"2021";"740100802";"Varde";"C";"X";"291";"1"
"7422C";"DSP THORENS GLIERES";"2021";"742820000";"Fillière (commune non irisée)";"C";"X";"3429";"26"
"7423C";"Réseau de Reignier";"2021";"742200102";"Sud";"C";"nd";"nd";"nd"
"7424C";"Cran Gevrier - Les Passerelles";"2021";"740101001";"Centre Ville-Chevennes";"C";"R";"3171.979";"11"
"7428C";"SAINT JEOIRE EN FAUCIGNY";"2021";"742410000";"Saint-Jeoire (commune non irisée)";"C";"R";"548.869";"5"
"7428C";"SAINT JEOIRE EN FAUCIGNY";"2021";"742410000";"Saint-Jeoire (commune non irisée)";"C";"T";"1400.65";"4"
"7475C";"Réseau d'Annemasse Le Livron";"2021";"740120402";"Beulet-Île-de-France";"C";"X";"8496.274435";"18"
"7476C";"Réseau d'Annemasse Perrier";"2021";"740120401";"Château Rouge";"C";"X";"1860.414";"3"
"7476C";"Réseau d'Annemasse Perrier";"2021";"740120404";"Perrier Sud";"C";"X";"3990.353";"7"
"7476C";"Réseau d'Annemasse Perrier";"2021";"740120501";"Vernand";"C";"X";"464.994";"1"
"7501C";"Paris et communes limitrophes";"2021";"751010101";"Saint-Germain l'Auxerrois 1";"C";"X";"4517.35";"15"
"7501C";"Paris et communes limitrophes";"2021";"751010102";"Saint-Germain l'Auxerrois 2";"C";"X";"6439.75";"12"
"7501C";"Paris et communes limitrophes";"2021";"751010103";"Saint-Germain l'Auxerrois 3";"C";"X";"5934.66";"11"
"7501C";"Paris et communes limitrophes";"2021";"751010104";"Saint-Germain l'Auxerrois 4";"C";"X";"27277.1";"2"
"7501C";"Paris et communes limitrophes";"2021";"751010105";"Tuileries";"C";"X";"1352.19";"2"
"7501C";"Paris et communes limitrophes";"2021";"751010202";"Les Halles 2";"C";"X";"4059.12";"13"
"7501C";"Paris et communes limitrophes";"2021";"751010203";"Les Halles 3";"C";"X";"5914.3";"14"
"7501C";"Paris et communes limitrophes";"2021";"751010204";"Les Halles 4";"C";"X";"613";"1"
"7501C";"Paris et communes limitrophes";"2021";"751010206";"Les Halles 6";"C";"X";"4055.84";"5"
"7501C";"Paris et communes limitrophes";"2021";"751010301";"Palais Royal 1";"C";"X";"9845.73";"23"
"7501C";"Paris et communes limitrophes";"2021";"751010302";"Palais Royal 2";"C";"X";"secret";"secret"
"7501C";"Paris et communes limitrophes";"2021";"751010303";"Palais Royal 3";"C";"X";"4817.36";"10"
"7501C";"Paris et communes limitrophes";"2021";"751010401";"Place Vendôme 1";"C";"X";"12720.11";"23"
"7501C";"Paris et communes limitrophes";"2021";"751010402";"Place Vendôme 2";"C";"X";"23020.08";"44"
"7501C";"Paris et communes limitrophes";"2021";"751020501";"Gaillon 1";"C";"X";"6987.14";"13"
"7501C";"Paris et communes limitrophes";"2021";"751020502";"Gaillon 2";"C";"X";"11538.1";"23"
"7501C";"Paris et communes limitrophes";"2021";"751020503";"Gaillon 3";"C";"X";"4036.25";"9"
"7501C";"Paris et communes limitrophes";"2021";"751020601";"Vivienne 1";"C";"X";"13528.76";"29"
"7501C";"Paris et communes limitrophes";"2021";"751020602";"Vivienne 2";"C";"X";"13728.16";"32"
"7501C";"Paris et communes limitrophes";"2021";"751020701";"Mail 1";"C";"X";"2280.74";"7"
"7501C";"Paris et communes limitrophes";"2021";"751020702";"Mail 2";"C";"X";"3336.86";"13"
"7501C";"Paris et communes limitrophes";"2021";"751020703";"Mail 3";"C";"X";"7332.62";"21"
"7501C";"Paris et communes limitrophes";"2021";"751020704";"Mail 4";"C";"X";"852.96";"3"
"7501C";"Paris et communes limitrophes";"2021";"751020801";"Bonne Nouvelle 1";"C";"X";"459.07";"2"
"7501C";"Paris et communes limitrophes";"2021";"751020803";"Bonne Nouvelle 3";"C";"X";"436.32";"2"
"7501C";"Paris et communes limitrophes";"2021";"751020804";"Bonne Nouvelle 4";"C";"X";"2507.55";"7"
"7501C";"Paris et communes limitrophes";"2021";"751030903";"Arts et Métiers 3";"C";"X";"3882.85";"5"
"7501C";"Paris et communes limitrophes";"2021";"751030904";"Arts et Métiers 4";"C";"X";"379.17";"2"
"7501C";"Paris et communes limitrophes";"2021";"751030905";"Arts et Métiers 5";"C";"X";"6046.08";"7"
"7501C";"Paris et communes limitrophes";"2021";"751031003";"Enfants Rouges 3";"C";"X";"462";"1"
"7501C";"Paris et communes limitrophes";"2021";"751031004";"Enfants Rouges 4";"C";"X";"431";"2"
"7501C";"Paris et communes limitrophes";"2021";"751031103";"Les Archives 3";"C";"X";"7650.56";"20"
"7501C";"Paris et communes limitrophes";"2021";"751031104";"Les Archives 4";"C";"X";"4087.66";"13"
"7501C";"Paris et communes limitrophes";"2021";"751031201";"Sainte-Avoye 1";"C";"X";"5697.44";"11"
"7501C";"Paris et communes limitrophes";"2021";"751031202";"Sainte-Avoye 2";"C";"X";"1064.75";"3"
"7501C";"Paris et communes limitrophes";"2021";"751031203";"Sainte-Avoye 3";"C";"X";"4856.63";"8"
"7501C";"Paris et communes limitrophes";"2021";"751031204";"Sainte-Avoye 4";"C";"X";"secret";"secret"
"7501C";"Paris et communes limitrophes";"2021";"751041301";"Saint-Merri 1";"C";"X";"2142.92";"3"
"7501C";"Paris et communes limitrophes";"2021";"751041302";"Saint-Merri 2";"C";"X";"8332.19";"19"
"7501C";"Paris et communes limitrophes";"2021";"751041303";"Saint-Merri 3";"C";"X";"2777";"6"
"7501C";"Paris et communes limitrophes";"2021";"751041304";"Saint-Merri 4";"C";"X";"10669.39";"5"
"7501C";"Paris et communes limitrophes";"2021";"751041305";"Saint-Merri 5";"C";"X";"secret";"secret"
"7501C";"Paris et communes limitrophes";"2021";"751041401";"Saint-Gervais 1";"C";"X";"17181.41";"42"
"7501C";"Paris et communes limitrophes";"2021";"751041402";"Saint-Gervais 2";"C";"X";"5545.4";"15"
"7501C";"Paris et communes limitrophes";"2021";"751041403";"Saint-Gervais 3";"C";"X";"1378.92";"4"
"7501C";"Paris et communes limitrophes";"2021";"751041404";"Saint-Gervais 4";"C";"X";"374.29";"1"
"7501C";"Paris et communes limitrophes";"2021";"751041501";"Arsenal 1";"C";"X";"12854.24";"27"
"7501C";"Paris et communes limitrophes";"2021";"751041502";"Arsenal 2";"C";"X";"5602.5";"11"
"7501C";"Paris et communes limitrophes";"2021";"751041503";"Arsenal 3";"C";"X";"2314.03";"7"
"7501C";"Paris et communes limitrophes";"2021";"751041504";"Arsenal 4";"C";"X";"584";"1"
"7501C";"Paris et communes limitrophes";"2021";"751041602";"Notre-Dame 2";"C";"X";"2495.87";"7"
"7501C";"Paris et communes limitrophes";"2021";"751041603";"Notre-Dame 3";"C";"X";"9408.11";"4"
"7501C";"Paris et communes limitrophes";"2021";"751051701";"Saint-Victor 1";"C";"X";"1695.06";"2"
"7501C";"Paris et communes limitrophes";"2021";"751051702";"Saint-Victor 2";"C";"X";"732.96";"3"
"7501C";"Paris et communes limitrophes";"2021";"751051703";"Saint-Victor 3";"C";"X";"2264.75";"6"
"7501C";"Paris et communes limitrophes";"2021";"751051704";"Saint-Victor 4";"C";"X";"2005";"2"
"7501C";"Paris et communes limitrophes";"2021";"751051706";"Saint-Victor 6";"C";"X";"29624.59";"3"
"7501C";"Paris et communes limitrophes";"2021";"751051801";"Jardin des Plantes 1";"C";"X";"4189.12";"10"
"7501C";"Paris et communes limitrophes";"2021";"751051802";"Jardin des Plantes 2";"C";"X";"5252.8";"7"
"7501C";"Paris et communes limitrophes";"2021";"751051803";"Jardin des Plantes 3";"C";"X";"secret";"secret"
"7501C";"Paris et communes limitrophes";"2021";"751051804";"Jardin des Plantes 4";"C";"X";"8243.77";"6"
"7501C";"Paris et communes limitrophes";"2021";"751051805";"Jardin des Plantes 5";"C";"X";"13810.94";"15"
"7501C";"Paris et communes limitrophes";"2021";"751051806";"Jardin des Plantes 6";"C";"X";"3281.5";"10"
"7501C";"Paris et communes limitrophes";"2021";"751051807";"Jardin des Plantes 7";"C";"X";"7070.03";"14"
"7501C";"Paris et communes limitrophes";"2021";"751051808";"Jardin des Plantes 8";"C";"X";"3307.63";"9"
"7501C";"Paris et communes limitrophes";"2021";"751051809";"Jardin des Plantes";"C";"X";"11024.13";"9"
"7501C";"Paris et communes limitrophes";"2021";"751051901";"Val de Grâce 1";"C";"X";"3743.66";"7"
"7501C";"Paris et communes limitrophes";"2021";"751051902";"Val de Grâce 2";"C";"X";"12621.98";"7"
"7501C";"Paris et communes limitrophes";"2021";"751051903";"Val de Grâce 3";"C";"X";"5825.14";"12"
"7501C";"Paris et communes limitrophes";"2021";"751051904";"Val de Grâce 4";"C";"X";"6348.06";"14"
"7501C";"Paris et communes limitrophes";"2021";"751051905";"Val de Grâce 5";"C";"X";"4026.83";"7"
"7501C";"Paris et communes limitrophes";"2021";"751051906";"Val de Grâce 6";"C";"X";"15924.56";"34"
"7501C";"Paris et communes limitrophes";"2021";"751051907";"Val de Grâce 7";"C";"X";"16851.68";"29"
"7501C";"Paris et communes limitrophes";"2021";"751051908";"Val de Grâce 8";"C";"X";"6181.33";"24"
"7501C";"Paris et communes limitrophes";"2021";"751052001";"Sorbonne 1";"C";"X";"8519.83";"20"
"7501C";"Paris et communes limitrophes";"2021";"751052002";"Sorbonne 2";"C";"X";"3945.08";"17"
"7501C";"Paris et communes limitrophes";"2021";"751052003";"Sorbonne 3";"C";"X";"1030.75";"8"
"7501C";"Paris et communes limitrophes";"2021";"751052004";"Sorbonne 4";"C";"X";"1865.52";"7"
"7501C";"Paris et communes limitrophes";"2021";"751052005";"Sorbonne 5";"C";"X";"13937.88";"6"
"7501C";"Paris et communes limitrophes";"2021";"751062101";"Monnaie 1";"C";"X";"3432.08";"12"
"7501C";"Paris et communes limitrophes";"2021";"751062102";"Monnaie 2";"C";"X";"7725.57";"14"
"7501C";"Paris et communes limitrophes";"2021";"751062103";"Monnaie 3";"C";"X";"1866.09";"7"
"7501C";"Paris et communes limitrophes";"2021";"751062201";"Odéon 1";"C";"X";"6738.08";"13"
"7501C";"Paris et communes limitrophes";"2021";"751062202";"Odéon 2";"C";"X";"8798.77";"18"
"7501C";"Paris et communes limitrophes";"2021";"751062203";"Odéon 3";"C";"X";"3066.19";"10"
"7501C";"Paris et communes limitrophes";"2021";"751062204";"Odéon 4";"C";"X";"8731.78";"20"
"7501C";"Paris et communes limitrophes";"2021";"751062205";"Jardin du Luxembourg";"C";"X";"7704.46";"5"
"7501C";"Paris et communes limitrophes";"2021";"751062301";"Notre-Dame des Champs 1";"C";"X";"2675.67";"4"
"7501C";"Paris et communes limitrophes";"2021";"751062302";"Notre-Dame des Champs 2";"C";"X";"1239";"2"
"7501C";"Paris et communes limitrophes";"2021";"751062303";"Notre-Dame des Champs 3";"C";"X";"225.83";"1"
"7501C";"Paris et communes limitrophes";"2021";"751062304";"Notre-Dame des Champs 4";"C";"X";"3985.86";"9"
"7501C";"Paris et communes limitrophes";"2021";"751062305";"Notre-Dame des Champs 5";"C";"X";"8526.11";"6"
"7501C";"Paris et communes limitrophes";"2021";"751062306";"Notre-Dame des Champs 6";"C";"X";"1147.08";"4"
"7501C";"Paris et communes limitrophes";"2021";"751062307";"Notre-Dame des Champs 7";"C";"X";"1528.06";"5"
"7501C";"Paris et communes limitrophes";"2021";"751062308";"Notre-Dame des Champs 8";"C";"X";"6163.79";"3"
"7501C";"Paris et communes limitrophes";"2021";"751062309";"Notre-Dame des Champs 9";"C";"X";"7598.96";"10"
"7501C";"Paris et communes limitrophes";"2021";"751062310";"Notre-Dame des Champs 10";"C";"X";"4873.87";"8"
"7501C";"Paris et communes limitrophes";"2021";"751062311";"Notre-Dame des Champs 11";"C";"X";"4240.25";"4"
"7501C";"Paris et communes limitrophes";"2021";"751062401";"Saint-Germain des Prés 1";"C";"X";"523.45";"2"
"7501C";"Paris et communes limitrophes";"2021";"751062402";"Saint-Germain des Prés 2";"C";"X";"5544.95";"8"
"7501C";"Paris et communes limitrophes";"2021";"751072501";"Saint-Thomas d'Aquin 1";"C";"X";"3265.44";"6"
"7501C";"Paris et communes limitrophes";"2021";"751072502";"Saint-Thomas d'Aquin 2";"C";"X";"7516.17";"15"
"7501C";"Paris et communes limitrophes";"2021";"751072503";"Saint-Thomas d'Aquin 3";"C";"X";"16193.28";"25"
"7501C";"Paris et communes limitrophes";"2021";"751072504";"Saint-Thomas d'Aquin 4";"C";"X";"7562.37";"23"
"7501C";"Paris et communes limitrophes";"2021";"751072505";"Saint-Thomas d'Aquin 5";"C";"X";"10049.55";"24"
"7501C";"Paris et communes limitrophes";"2021";"751072506";"Saint-Thomas d'Aquin 6";"C";"X";"7141.35";"20"
"7501C";"Paris et communes limitrophes";"2021";"751072507";"Saint-Thomas d'Aquin 7";"C";"X";"3232.99";"2"
"7501C";"Paris et communes limitrophes";"2021";"751072508";"Saint-Thomas d'Aquin 8";"C";"X";"8115.87";"2"
"7501C";"Paris et communes limitrophes";"2021";"751072601";"Invalides 1";"C";"X";"18621.7";"36"
"7501C";"Paris et communes limitrophes";"2021";"751072602";"Invalides 2";"C";"X";"14809.4";"40"
"7501C";"Paris et communes limitrophes";"2021";"751072603";"Invalides 3";"C";"X";"2141.82";"5"
"7501C";"Paris et communes limitrophes";"2021";"751072604";"Invalides 4";"C";"X";"11564.82";"31"
"7501C";"Paris et communes limitrophes";"2021";"751072605";"Invalides 5";"C";"X";"8395";"3"
"7501C";"Paris et communes limitrophes";"2021";"751072606";"Invalides 6";"C";"X";"13083.47";"8"
"7501C";"Paris et communes limitrophes";"2021";"751072701";"École Militaire 1";"C";"X";"7135.36";"13"
"7501C";"Paris et communes limitrophes";"2021";"751072702";"École Militaire 2";"C";"X";"10800.24";"12"
"7501C";"Paris et communes limitrophes";"2021";"751072703";"École Militaire 3";"C";"X";"6984.64";"23"
"7501C";"Paris et communes limitrophes";"2021";"751072704";"École Militaire 4";"C";"X";"4343.55";"5"
"7501C";"Paris et communes limitrophes";"2021";"751072705";"École Militaire 5";"C";"X";"4730.04";"9"
"7501C";"Paris et communes limitrophes";"2021";"751072706";"École Militaire 6";"C";"X";"9564.83";"19"
"7501C";"Paris et communes limitrophes";"2021";"751072707";"École Militaire 7";"C";"X";"23411.53";"9"
"7501C";"Paris et communes limitrophes";"2021";"751072801";"Gros Caillou 1";"C";"X";"3017.29";"3"
"7501C";"Paris et communes limitrophes";"2021";"751072802";"Gros Caillou 2";"C";"X";"2983.35";"4"
"7501C";"Paris et communes limitrophes";"2021";"751072803";"Gros Caillou 3";"C";"X";"551";"1"
"7501C";"Paris et communes limitrophes";"2021";"751072805";"Gros Caillou 5";"C";"X";"secret";"secret"
"7501C";"Paris et communes limitrophes";"2021";"751072806";"Gros Caillou 6";"C";"X";"930.84";"5"
"7501C";"Paris et communes limitrophes";"2021";"751072807";"Gros Caillou 7";"C";"X";"10012.54";"32"
"7501C";"Paris et communes limitrophes";"2021";"751072808";"Gros Caillou 8";"C";"X";"3428.55";"6"
"7501C";"Paris et communes limitrophes";"2021";"751072809";"Gros Caillou 9";"C";"X";"14749.55";"16"
"7501C";"Paris et communes limitrophes";"2021";"751072810";"Gros Caillou 10";"C";"X";"7748.69";"14"
"7501C";"Paris et communes limitrophes";"2021";"751072811";"Gros Caillou 11";"C";"X";"12694.87";"27"
"7501C";"Paris et communes limitrophes";"2021";"751072812";"Champ de Mars";"C";"X";"749.68";"3"
"7501C";"Paris et communes limitrophes";"2021";"751082901";"Champs Élysées 1";"C";"X";"12126.81";"21"
"7501C";"Paris et communes limitrophes";"2021";"751082902";"Champs Élysées 2";"C";"X";"12236.63";"36"
"7501C";"Paris et communes limitrophes";"2021";"751082903";"Champs Élysées 3";"C";"X";"13739.17";"28"
"7501C";"Paris et communes limitrophes";"2021";"751082904";"Champs Élysées 4";"C";"X";"8647.18";"15"
"7501C";"Paris et communes limitrophes";"2021";"751082905";"Champs Élysées 5";"C";"X";"4592.32";"18"
"7501C";"Paris et communes limitrophes";"2021";"751082906";"Champs Élysées 6";"C";"X";"4258.93";"6"
"7501C";"Paris et communes limitrophes";"2021";"751082907";"Concorde Jardin Champs Élysées";"C";"X";"4426.12";"4"
"7501C";"Paris et communes limitrophes";"2021";"751083001";"Faubourg du Roule 1";"C";"X";"10358.76";"18"
"7501C";"Paris et communes limitrophes";"2021";"751083002";"Faubourg du Roule 2";"C";"X";"10706.28";"12"
"7501C";"Paris et communes limitrophes";"2021";"751083003";"Faubourg du Roule 3";"C";"X";"13635.71";"27"
"7501C";"Paris et communes limitrophes";"2021";"751083004";"Faubourg du Roule 4";"C";"X";"4299.25";"15"
"7501C";"Paris et communes limitrophes";"2021";"751083005";"Faubourg du Roule 5";"C";"X";"12427.33";"36"
"7501C";"Paris et communes limitrophes";"2021";"751083006";"Faubourg du Roule 6";"C";"X";"3213.83";"5"
"7501C";"Paris et communes limitrophes";"2021";"751083101";"Madeleine 1";"C";"X";"14332.14";"17"
"7501C";"Paris et communes limitrophes";"2021";"751083102";"Madeleine 2";"C";"X";"7735.39";"18"
"7501C";"Paris et communes limitrophes";"2021";"751083103";"Madeleine 3";"C";"X";"6669.28";"17"
"7501C";"Paris et communes limitrophes";"2021";"751083104";"Madeleine 4";"C";"X";"11251.48";"12"
"7501C";"Paris et communes limitrophes";"2021";"751083105";"Madeleine 5";"C";"X";"11349.93";"29"
"7501C";"Paris et communes limitrophes";"2021";"751083106";"Madeleine 6";"C";"X";"9513.01";"31"
"7501C";"Paris et communes limitrophes";"2021";"751083107";"Madeleine 7";"C";"X";"3226.89";"10"
"7501C";"Paris et communes limitrophes";"2021";"751083108";"Madeleine 8";"C";"X";"3617.1";"18"
"7501C";"Paris et communes limitrophes";"2021";"751083201";"Europe 1";"C";"X";"9317.28";"19"
"7501C";"Paris et communes limitrophes";"2021";"751083202";"Europe 2";"C";"X";"2246.01";"4"
"7501C";"Paris et communes limitrophes";"2021";"751083203";"Europe 3";"C";"X";"1120.23";"4"
"7501C";"Paris et communes limitrophes";"2021";"751083204";"Europe 4";"C";"X";"1303.58";"2"
"7501C";"Paris et communes limitrophes";"2021";"751083205";"Europe 5";"C";"X";"1160.4";"3"
"7501C";"Paris et communes limitrophes";"2021";"751083206";"Europe 6";"C";"X";"536.69";"2"
"7501C";"Paris et communes limitrophes";"2021";"751083207";"Europe 7";"C";"X";"2952.17";"6"
"7501C";"Paris et communes limitrophes";"2021";"751083208";"Europe 8";"C";"X";"5138.7";"5"
"7501C";"Paris et communes limitrophes";"2021";"751083209";"Europe 9";"C";"X";"7902.13";"22"
"7501C";"Paris et communes limitrophes";"2021";"751083210";"Europe 10";"C";"X";"5745.21";"9"
"7501C";"Paris et communes limitrophes";"2021";"751093302";"Saint-Georges 2";"C";"X";"4005.08";"13"
"7501C";"Paris et communes limitrophes";"2021";"751093303";"Saint-Georges 3";"C";"X";"4115.57";"17"
"7501C";"Paris et communes limitrophes";"2021";"751093304";"Saint-Georges 4";"C";"X";"8136.08";"26"
"7501C";"Paris et communes limitrophes";"2021";"751093305";"Saint-Georges 5";"C";"X";"7566.79";"25"
"7501C";"Paris et communes limitrophes";"2021";"751093306";"Saint-Georges 6";"C";"X";"1136.43";"3"
"7501C";"Paris et communes limitrophes";"2021";"751093307";"Saint-Georges 7";"C";"X";"secret";"secret"
"7501C";"Paris et communes limitrophes";"2021";"751093311";"Saint-Georges 11";"C";"X";"4592.57";"8"
"7501C";"Paris et communes limitrophes";"2021";"751093401";"Chaussée d'Antin 1";"C";"X";"6750.83";"22"
"7501C";"Paris et communes limitrophes";"2021";"751093402";"Chaussée d'Antin 2";"C";"X";"11661.68";"10"
"7501C";"Paris et communes limitrophes";"2021";"751093403";"Chaussée d'Antin 3";"C";"X";"14789.38";"30"
"7501C";"Paris et communes limitrophes";"2021";"751093404";"Chaussée d'Antin 4";"C";"X";"1959.54";"2"
